CustomerID,Churn
16271,1
16272,1
16273,1
16274,1
16275,0
16276,0
16277,1
16278,1
16279,1
16280,1
16281,0
16282,0
16283,0
16284,0
16285,1
16286,0
16287,0
16288,0
16289,0
16290,0
16291,0
16292,0
16293,0
16294,1
16295,1
16296,1
16297,0
16298,1
16299,1
16300,0
16301,1
16302,0
16303,0
16304,0
16305,1
16306,1
16307,0
16308,0
16309,0
16310,0
16311,1
16312,1
16313,1
16314,0
16315,0
16316,0
16317,0
16318,0
16319,0
16320,0
16321,0
16322,0
16323,0
16324,1
16325,0
16326,0
16327,1
16328,0
16329,0
16330,0
16331,0
16332,0
16333,0
16334,0
16335,0
16336,0
16337,1
16338,1
16339,1
16340,0
16341,1
16342,0
16343,0
16344,1
16345,0
16346,0
16347,1
16348,0
16349,0
16350,0
16351,0
16352,0
16353,0
16354,1
16355,0
16356,0
16357,0
16358,0
16359,0
16360,0
16361,0
16362,0
16363,0
16364,1
16365,0
16366,1
16367,1
16368,1
16369,0
16370,0
16371,0
16372,0
16373,0
16374,0
16375,0
16376,1
16377,1
16378,0
16379,0
16380,0
16381,0
16382,0
16383,0
16384,0
16385,0
16386,0
16387,0
16388,1
16389,0
16390,1
16391,1
16392,0
16393,0
16394,0
16395,0
16396,0
16397,0
16398,0
16399,0
16400,0
16401,1
16402,1
16403,1
16404,0
16405,0
16406,0
16407,1
16408,0
16409,1
16410,0
16411,0
16412,1
16413,0
16414,0
16415,0
16416,0
16417,0
16418,1
16419,0
16420,0
16421,0
16422,0
16423,0
16424,0
16425,0
16426,0
16427,0
16428,1
16429,0
16430,0
16431,1
16432,0
16433,1
16434,1
16435,1
16436,0
16437,0
16438,0
16439,0
16440,0
16441,1
16442,1
16443,0
16444,0
16445,1
16446,0
16447,1
16448,1
16449,1
16450,1
16451,1
16452,1
16453,0
16454,1
16455,0
16456,0
16457,1
16458,1
16459,1
16460,0
16461,1
16462,0
16463,0
16464,0
16465,0
16466,1
16467,1
16468,1
16469,0
16470,0
16471,1
16472,1
16473,0
16474,0
16475,0
16476,1
16477,0
16478,0
16479,1
16480,0
16481,1
16482,0
16483,0
16484,1
16485,0
16486,0
16487,0
16488,0
16489,0
16490,0
16491,1
16492,0
16493,0
16494,0
16495,0
16496,0
16497,0
16498,0
16499,0
16500,1
16501,0
16502,0
16503,1
16504,0
16505,0
16506,0
16507,0
16508,1
16509,0
16510,0
16511,1
16512,0
16513,1
16514,1
16515,0
16516,0
16517,0
16518,0
16519,0
16520,1
16521,0
16522,0
16523,0
16524,1
16525,1
16526,0
16527,1
16528,0
16529,1
16530,0
16531,1
16532,1
16533,0
16534,0
16535,0
16536,0
16537,0
16538,0
16539,1
16540,0
16541,0
16542,1
16543,0
16544,0
16545,0
16546,0
16547,0
16548,0
16549,0
16550,1
16551,0
16552,0
16553,0
16554,1
16555,0
16556,0
16557,0
16558,0
16559,0
16560,1
16561,1
16562,0
16563,0
16564,0
16565,0
16566,0
16567,1
16568,1
16569,0
16570,0
16571,0
16572,0
16573,1
16574,1
16575,1
16576,0
16577,0
16578,0
16579,0
16580,1
16581,0
16582,1
16583,0
16584,0
16585,0
16586,1
16587,0
16588,0
16589,0
16590,0
16591,1
16592,0
16593,0
16594,0
16595,1
16596,1
16597,0
16598,0
16599,0
16600,0
16601,0
16602,0
16603,0
16604,0
16605,0
16606,0
16607,0
16608,0
16609,0
16610,1
16611,0
16612,0
16613,0
16614,0
16615,0
16616,0
16617,0
16618,1
16619,0
16620,0
16621,0
16622,1
16623,1
16624,0
16625,0
16626,0
16627,0
16628,0
16629,0
16630,0
16631,0
16632,0
16633,0
16634,0
16635,1
16636,1
16637,1
16638,0
16639,0
16640,1
16641,0
16642,0
16643,0
16644,0
16645,0
16646,0
16647,1
16648,0
16649,0
16650,0
16651,1
16652,1
16653,0
16654,1
16655,1
16656,1
16657,0
16658,0
16659,0
16660,0
16661,0
16662,1
16663,0
16664,0
16665,1
16666,1
16667,0
16668,0
16669,0
16670,0
16671,0
16672,1
16673,0
16674,0
16675,0
16676,1
16677,0
16678,0
16679,0
16680,0
16681,1
16682,1
16683,0
16684,0
16685,1
16686,0
16687,0
16688,1
16689,0
16690,1
16691,0
16692,0
16693,0
16694,0
16695,1
16696,0
16697,0
16698,0
16699,0
16700,0
16701,1
16702,0
16703,0
16704,0
16705,1
16706,0
16707,0
16708,1
16709,0
16710,1
16711,0
16712,0
16713,0
16714,0
16715,0
16716,0
16717,0
16718,0
16719,0
16720,0
16721,1
16722,0
16723,1
16724,0
16725,1
16726,0
16727,0
16728,0
16729,0
16730,0
16731,1
16732,0
16733,0
16734,0
16735,1
16736,0
16737,0
16738,1
16739,0
16740,0
16741,0
16742,1
16743,1
16744,0
16745,0
16746,0
16747,0
16748,1
16749,0
16750,0
16751,0
16752,0
16753,0
16754,0
16755,0
16756,0
16757,0
16758,0
16759,0
16760,1
16761,0
16762,0
16763,0
16764,0
16765,0
16766,0
16767,0
16768,1
16769,0
16770,0
16771,0
16772,1
16773,0
16774,0
16775,0
16776,0
16777,0
16778,1
16779,1
16780,0
16781,1
16782,1
16783,1
16784,1
16785,1
16786,1
16787,0
16788,1
16789,0
16790,1
16791,0
16792,0
16793,0
16794,0
16795,1
16796,0
16797,1
16798,1
16799,1
16800,0
16801,0
16802,0
16803,0
16804,0
16805,0
16806,0
16807,1
16808,0
16809,1
16810,1
16811,0
16812,0
16813,1
16814,0
16815,1
16816,0
16817,0
16818,0
16819,1
16820,0
16821,0
16822,1
16823,0
16824,0
16825,0
16826,1
16827,1
16828,0
16829,0
16830,0
16831,0
16832,0
16833,0
16834,1
16835,0
16836,0
16837,0
16838,0
16839,0
16840,0
16841,1
16842,1
16843,1
16844,0
16845,0
16846,0
16847,0
16848,0
16849,0
16850,1
16851,0
16852,1
16853,0
16854,0
16855,0
16856,0
16857,0
16858,0
16859,0
16860,0
16861,0
16862,1
16863,0
16864,0
16865,0
16866,0
16867,0
16868,0
16869,1
16870,1
16871,1
16872,0
16873,0
16874,0
16875,0
16876,1
16877,1
16878,1
16879,0
16880,0
16881,1
16882,0
16883,0
16884,0
16885,1
16886,1
16887,1
16888,1
16889,0
16890,0
16891,0
16892,1
16893,0
16894,0
16895,0
16896,1
16897,0
16898,0
16899,0
16900,1
16901,1
16902,0
16903,0
16904,0
16905,0
16906,0
16907,1
16908,0
16909,0
16910,0
16911,1
16912,0
16913,0
16914,0
16915,0
16916,0
16917,0
16918,0
16919,1
16920,0
16921,0
16922,0
16923,0
16924,0
16925,0
16926,0
16927,0
16928,0
16929,0
16930,1
16931,0
16932,0
16933,1
16934,0
16935,0
16936,0
16937,0
16938,0
16939,1
16940,0
16941,0
16942,1
16943,1
16944,0
16945,0
16946,0
16947,1
16948,0
16949,1
16950,0
16951,1
16952,1
16953,0
16954,0
16955,0
16956,0
16957,1
16958,0
16959,0
16960,1
16961,1
16962,1
16963,0
16964,0
16965,0
16966,0
16967,0
16968,1
16969,0
16970,1
16971,1
16972,0
16973,0
16974,0
16975,0
16976,1
16977,0
16978,1
16979,1
16980,0
16981,0
16982,1
16983,0
16984,1
16985,1
16986,1
16987,0
16988,0
16989,0
16990,0
16991,0
16992,0
16993,0
16994,0
16995,0
16996,0
16997,1
16998,0
16999,0
17000,1
17001,1
17002,0
17003,0
17004,0
17005,1
17006,0
17007,0
17008,0
17009,1
17010,0
17011,0
17012,0
17013,0
17014,0
17015,1
17016,1
17017,0
17018,1
17019,0
17020,0
17021,0
17022,1
17023,0
17024,0
17025,0
17026,1
17027,0
17028,1
17029,0
17030,0
17031,0
17032,0
17033,0
17034,1
17035,0
17036,1
17037,0
17038,0
17039,0
17040,0
17041,0
17042,0
17043,1
17044,0
17045,0
17046,1
17047,1
17048,0
17049,0
17050,0
17051,0
17052,1
17053,1
17054,0
17055,0
17056,1
17057,0
17058,0
17059,0
17060,0
17061,0
17062,0
17063,1
17064,0
17065,1
17066,1
17067,0
17068,0
17069,0
17070,1
17071,1
17072,1
17073,0
17074,0
17075,0
17076,0
17077,0
17078,0
17079,0
17080,0
17081,1
17082,0
17083,0
17084,0
17085,0
17086,0
17087,0
17088,0
17089,0
17090,1
17091,1
17092,0
17093,0
17094,0
17095,0
17096,0
17097,0
17098,0
17099,0
17100,0
17101,0
17102,0
17103,0
17104,0
17105,1
17106,1
17107,0
17108,0
17109,0
17110,0
17111,0
17112,0
17113,0
17114,1
17115,0
17116,0
17117,0
17118,1
17119,0
17120,1
17121,0
17122,0
17123,0
17124,0
17125,0
17126,0
17127,1
17128,0
17129,0
17130,0
17131,1
17132,1
17133,1
17134,1
17135,1
17136,0
17137,0
17138,0
17139,0
17140,0
17141,0
17142,0
17143,0
17144,1
17145,0
17146,1
17147,1
17148,1
17149,0
17150,0
17151,0
17152,0
17153,0
17154,0
17155,0
17156,0
17157,0
17158,0
17159,0
17160,0
17161,0
17162,0
17163,0
17164,0
17165,0
17166,0
17167,0
17168,0
17169,0
17170,1
17171,0
17172,0
17173,0
17174,0
17175,0
17176,0
17177,0
17178,1
17179,0
17180,0
17181,0
17182,1
17183,0
17184,0
17185,0
17186,0
17187,1
17188,0
17189,0
17190,1
17191,0
17192,0
17193,0
17194,0
17195,0
17196,1
17197,1
17198,0
17199,0
17200,0
17201,0
17202,0
17203,0
17204,0
17205,1
17206,0
17207,0
17208,0
17209,1
17210,0
17211,0
17212,0
17213,0
17214,0
17215,0
17216,0
17217,0
17218,0
17219,0
17220,0
17221,0
17222,1
17223,0
17224,0
17225,0
17226,1
17227,0
17228,0
17229,0
17230,0
17231,0
17232,1
17233,0
17234,0
17235,0
17236,0
17237,0
17238,1
17239,0
17240,1
17241,0
17242,0
17243,1
17244,1
17245,0
17246,0
17247,0
17248,0
17249,0
17250,1
17251,0
17252,0
17253,1
17254,0
17255,0
17256,1
17257,0
17258,0
17259,1
17260,0
17261,0
17262,1
17263,0
17264,0
17265,0
17266,0
17267,0
17268,0
17269,0
17270,1
17271,1
17272,0
17273,1
17274,0
17275,0
17276,0
17277,1
17278,0
17279,0
17280,0
17281,1
17282,0
17283,0
17284,0
17285,0
17286,0
17287,0
17288,1
17289,0
17290,1
17291,0
17292,0
17293,0
17294,1
17295,0
17296,0
17297,0
17298,1
17299,0
17300,1
17301,0
17302,0
17303,0
17304,0
17305,1
17306,0
17307,0
17308,1
17309,0
17310,0
17311,0
17312,1
17313,0
17314,0
17315,0
17316,0
17317,0
17318,0
17319,0
17320,0
17321,0
17322,0
17323,0
17324,0
17325,0
17326,1
17327,0
17328,0
17329,0
17330,0
17331,0
17332,0
17333,0
17334,1
17335,1
17336,0
17337,0
17338,0
17339,0
17340,0
17341,0
17342,1
17343,0
17344,0
17345,0
17346,1
17347,0
17348,1
17349,1
17350,0
17351,0
17352,0
17353,1
17354,0
17355,0
17356,0
17357,0
17358,1
17359,0
17360,1
17361,0
17362,0
17363,1
17364,0
17365,0
17366,0
17367,0
17368,0
17369,1
17370,0
17371,0
17372,0
17373,0
17374,1
17375,0
17376,0
17377,1
17378,0
17379,0
17380,1
17381,0
17382,0
17383,0
17384,1
17385,0
17386,0
17387,0
17388,0
17389,0
17390,1
17391,0
17392,0
17393,0
17394,0
17395,0
17396,1
17397,0
17398,0
17399,1
17400,1
17401,0
17402,0
17403,0
17404,0
17405,0
17406,0
17407,0
17408,0
17409,0
17410,0
17411,0
17412,0
17413,1
17414,0
17415,0
17416,0
17417,0
17418,0
17419,0
17420,1
17421,0
17422,1
17423,0
17424,0
17425,1
17426,0
17427,1
17428,0
17429,0
17430,0
17431,0
17432,1
17433,1
17434,0
17435,0
17436,0
17437,0
17438,0
17439,1
17440,0
17441,0
17442,0
17443,0
17444,0
17445,0
17446,0
17447,0
17448,0
17449,0
17450,0
17451,0
17452,0
17453,0
17454,1
17455,0
17456,0
17457,0
17458,1
17459,0
17460,0
17461,0
17462,1
17463,1
17464,0
17465,0
17466,0
17467,1
17468,1
17469,1
17470,0
17471,0
17472,0
17473,0
17474,0
17475,1
17476,0
17477,1
17478,0
17479,0
17480,1
17481,1
17482,0
17483,0
17484,1
17485,0
17486,1
17487,0
17488,0
17489,1
17490,0
17491,0
17492,0
17493,0
17494,0
17495,1
17496,0
17497,0
17498,0
17499,0
17500,0
17501,1
17502,0
17503,0
17504,0
17505,0
17506,0
17507,0
17508,1
17509,0
17510,0
17511,0
17512,1
17513,0
17514,0
17515,0
17516,0
17517,1
17518,0
17519,1
17520,0
17521,0
17522,0
17523,0
17524,1
17525,0
17526,0
17527,0
17528,1
17529,0
17530,0
17531,1
17532,1
17533,1
17534,0
17535,1
17536,1
17537,0
17538,0
17539,1
17540,1
17541,0
17542,0
17543,0
17544,0
17545,0
17546,0
17547,0
17548,0
17549,0
17550,0
17551,0
17552,1
17553,0
17554,1
17555,0
17556,1
17557,1
17558,0
17559,0
17560,1
17561,0
17562,0
17563,0
17564,0
17565,0
17566,1
17567,0
17568,0
17569,1
17570,0
17571,0
17572,0
17573,1
17574,0
17575,0
17576,0
17577,0
17578,1
17579,0
17580,0
17581,0
17582,0
17583,0
17584,0
17585,0
17586,0
17587,0
17588,1
17589,0
17590,0
17591,0
17592,1
17593,0
17594,0
17595,0
17596,0
17597,1
17598,0
17599,0
17600,0
17601,0
17602,0
17603,1
17604,1
17605,1
17606,0
17607,0
17608,0
17609,0
17610,0
17611,0
17612,0
17613,0
17614,0
17615,0
17616,0
17617,0
17618,0
17619,0
17620,0
17621,0
17622,0
17623,0
17624,0
17625,0
17626,1
17627,0
17628,0
17629,0
17630,1
17631,0
17632,0
17633,0
17634,0
17635,1
17636,0
17637,0
17638,0
17639,1
17640,0
17641,1
17642,0
17643,0
17644,1
17645,1
17646,0
17647,1
17648,1
17649,0
17650,0
17651,0
17652,0
17653,0
17654,1
17655,0
17656,1
17657,1
17658,1
17659,0
17660,0
17661,0
17662,0
17663,0
17664,1
17665,0
17666,0
17667,0
17668,0
17669,0
17670,0
17671,0
17672,1
17673,0
17674,0
17675,0
17676,0
17677,0
17678,0
17679,1
17680,1
17681,0
17682,0
17683,0
17684,0
17685,0
17686,0
17687,0
17688,0
17689,0
17690,1
17691,1
17692,0
17693,0
17694,0
17695,0
17696,0
17697,1
17698,1
17699,1
17700,0
17701,1
17702,0
17703,0
17704,1
17705,0
17706,0
17707,1
17708,0
17709,0
17710,0
17711,0
17712,0
17713,1
17714,0
17715,1
17716,0
17717,0
17718,1
17719,0
17720,0
17721,0
17722,0
17723,1
17724,1
17725,0
17726,1
17727,0
17728,0
17729,0
17730,0
17731,0
17732,0
17733,0
17734,0
17735,1
17736,0
17737,0
17738,1
17739,0
17740,0
17741,0
17742,0
17743,0
17744,0
17745,1
17746,0
17747,0
17748,0
17749,0
17750,0
17751,0
17752,0
17753,0
17754,1
17755,0
17756,0
17757,0
17758,0
17759,0
17760,1
17761,0
17762,1
17763,0
17764,1
17765,1
17766,1
17767,0
17768,1
17769,1
17770,0
17771,0
17772,0
17773,1
17774,0
17775,0
17776,0
17777,0
17778,0
17779,0
17780,0
17781,1
17782,1
17783,0
17784,0
17785,1
17786,0
17787,0
17788,0
17789,1
17790,1
17791,0
17792,0
17793,0
17794,0
17795,0
17796,0
17797,0
17798,0
17799,0
17800,0
17801,0
17802,0
17803,0
17804,0
17805,0
17806,0
17807,1
17808,1
17809,0
17810,1
17811,0
17812,0
17813,0
17814,0
17815,0
17816,0
17817,0
17818,0
17819,0
17820,0
17821,0
17822,0
17823,1
17824,0
17825,0
17826,0
17827,0
17828,0
17829,0
17830,0
17831,0
17832,0
17833,0
17834,0
17835,1
17836,0
17837,0
17838,1
17839,0
17840,0
17841,1
17842,0
17843,0
17844,0
17845,1
17846,0
17847,0
17848,1
17849,1
17850,1
17851,0
17852,0
17853,0
17854,0
17855,0
17856,0
17857,0
17858,1
17859,0
17860,0
17861,0
17862,1
17863,0
17864,0
17865,0
17866,0
17867,1
17868,0
17869,0
17870,0
17871,0
17872,1
17873,0
17874,0
17875,0
17876,1
17877,0
17878,0
17879,0
17880,0
17881,0
17882,1
17883,0
17884,0
17885,0
17886,0
17887,0
17888,1
17889,0
17890,0
17891,0
17892,0
17893,1
17894,0
17895,0
17896,0
17897,0
17898,0
17899,0
17900,0
17901,1
17902,0
17903,1
17904,1
17905,0
17906,1
17907,1
17908,1
17909,0
17910,0
17911,0
17912,0
17913,0
17914,0
17915,1
17916,0
17917,0
17918,0
17919,0
17920,1
17921,0
17922,0
17923,0
17924,0
17925,0
17926,0
17927,1
17928,0
17929,0
17930,0
17931,0
17932,1
17933,0
17934,1
17935,0
17936,0
17937,0
17938,0
17939,0
17940,0
17941,0
17942,1
17943,0
17944,1
17945,1
17946,0
17947,1
17948,0
17949,0
17950,1
17951,0
17952,0
17953,0
17954,0
17955,0
17956,0
17957,0
17958,1
17959,1
17960,1
17961,0
17962,0
17963,0
17964,0
17965,0
17966,1
17967,0
17968,0
17969,0
17970,0
17971,0
17972,1
17973,0
17974,1
17975,0
17976,0
17977,0
17978,0
17979,0
17980,0
17981,0
17982,0
17983,1
17984,1
17985,1
17986,1
17987,0
17988,1
17989,0
17990,0
17991,0
17992,0
17993,1
17994,1
17995,1
17996,1
17997,0
17998,0
17999,0
18000,0
18001,1
18002,1
18003,0
18004,0
18005,0
18006,0
18007,1
18008,0
18009,0
18010,0
18011,1
18012,1
18013,0
18014,0
18015,0
18016,1
18017,0
18018,0
18019,0
18020,1
18021,1
18022,0
18023,0
18024,0
18025,1
18026,1
18027,0
18028,0
18029,0
18030,0
18031,1
18032,0
18033,0
18034,0
18035,0
18036,0
18037,1
18038,1
18039,0
18040,0
18041,0
18042,0
18043,0
18044,0
18045,0
18046,0
18047,0
18048,1
18049,0
18050,0
18051,1
18052,0
18053,1
18054,1
18055,0
18056,0
18057,0
18058,0
18059,0
18060,0
18061,0
18062,0
18063,0
18064,0
18065,0
18066,0
18067,1
18068,1
18069,1
18070,0
18071,0
18072,0
18073,0
18074,0
18075,1
18076,1
18077,0
18078,0
18079,1
18080,0
18081,0
18082,0
18083,0
18084,0
18085,0
18086,0
18087,0
18088,0
18089,0
18090,1
18091,0
18092,0
18093,0
18094,0
18095,0
18096,0
18097,0
18098,0
18099,1
18100,0
18101,0
18102,0
18103,0
18104,0
18105,0
18106,0
18107,0
18108,1
18109,0
18110,0
18111,0
18112,0
18113,0
18114,0
18115,0
18116,0
18117,0
18118,1
18119,0
18120,1
18121,0
18122,1
18123,0
18124,0
18125,0
18126,0
18127,0
18128,0
18129,0
18130,0
18131,0
18132,0
18133,1
18134,0
18135,0
18136,1
18137,0
18138,0
18139,0
18140,1
18141,1
18142,0
18143,0
18144,1
18145,0
18146,0
18147,0
18148,0
18149,0
18150,0
18151,0
18152,1
18153,0
18154,1
18155,0
18156,0
18157,0
18158,1
18159,0
18160,1
18161,1
18162,0
18163,0
18164,0
18165,0
18166,0
18167,1
18168,0
18169,0
18170,0
18171,0
18172,0
18173,1
18174,0
18175,0
18176,0
18177,0
18178,0
18179,0
18180,0
18181,0
18182,1
18183,0
18184,0
18185,0
18186,0
18187,0
18188,0
18189,0
18190,0
18191,0
18192,0
18193,0
18194,0
18195,0
18196,0
18197,0
18198,0
18199,0
18200,1
18201,0
18202,0
18203,0
18204,1
18205,0
18206,0
18207,0
18208,0
18209,0
18210,0
18211,0
18212,0
18213,0
18214,0
18215,1
18216,1
18217,1
18218,0
18219,0
18220,1
18221,1
18222,0
18223,0
18224,0
18225,0
18226,1
18227,1
18228,1
18229,1
18230,1
18231,1
18232,0
18233,0
18234,0
18235,0
18236,0
18237,0
18238,0
18239,0
18240,1
18241,0
18242,0
18243,0
18244,1
18245,1
18246,0
18247,1
18248,1
18249,0
18250,0
18251,0
18252,1
18253,1
18254,0
18255,0
18256,1
18257,0
18258,0
18259,0
18260,1
18261,0
18262,0
18263,1
18264,1
18265,0
18266,0
18267,0
18268,0
18269,1
18270,0
18271,0
18272,0
18273,0
18274,0
18275,0
18276,1
18277,1
18278,0
18279,1
18280,0
18281,0
18282,0
18283,0
18284,0
18285,1
18286,0
18287,0
18288,0
18289,0
18290,0
18291,0
18292,0
18293,1
18294,0
18295,1
18296,0
18297,0
18298,0
18299,0
18300,0
18301,1
18302,0
18303,0
18304,0
18305,1
18306,1
18307,0
18308,0
18309,0
18310,1
18311,0
18312,1
18313,0
18314,0
18315,0
18316,1
18317,1
18318,0
18319,0
18320,0
18321,0
18322,0
18323,0
18324,1
18325,0
18326,1
18327,1
18328,0
18329,0
18330,1
18331,0
18332,0
18333,0
18334,0
18335,0
18336,0
18337,0
18338,0
18339,0
18340,0
18341,0
18342,1
18343,0
18344,0
18345,0
18346,0
18347,0
18348,0
18349,0
18350,0
18351,0
18352,1
18353,1
18354,0
18355,0
18356,1
18357,0
18358,0
18359,0
18360,0
18361,0
18362,0
18363,0
18364,1
18365,0
18366,0
18367,0
18368,0
18369,0
18370,1
18371,1
18372,0
18373,1
18374,0
18375,0
18376,0
18377,0
18378,0
18379,0
18380,0
18381,0
18382,0
18383,0
18384,0
18385,0
18386,0
18387,0
18388,0
18389,1
18390,0
18391,0
18392,0
18393,0
18394,0
18395,0
18396,1
18397,0
18398,0
18399,0
18400,0
18401,0
18402,0
18403,0
18404,1
18405,0
18406,0
18407,0
18408,1
18409,0
18410,0
18411,0
18412,0
18413,0
18414,0
18415,0
18416,0
18417,0
18418,1
18419,0
18420,0
18421,1
18422,0
18423,1
18424,0
18425,0
18426,1
18427,0
18428,1
18429,0
18430,0
18431,1
18432,1
18433,0
18434,0
18435,0
18436,1
18437,0
18438,0
18439,0
18440,0
18441,0
18442,0
18443,0
18444,0
18445,1
18446,1
18447,1
18448,0
18449,0
18450,0
18451,1
18452,0
18453,0
18454,0
18455,0
18456,1
18457,0
18458,0
18459,0
18460,0
18461,1
18462,0
18463,1
18464,1
18465,0
18466,0
18467,0
18468,0
18469,0
18470,0
18471,1
18472,0
18473,0
18474,0
18475,0
18476,1
18477,0
18478,1
18479,1
18480,1
18481,1
18482,0
18483,0
18484,0
18485,1
18486,1
18487,0
18488,0
18489,0
18490,0
18491,0
18492,0
18493,0
18494,0
18495,0
18496,0
18497,1
18498,0
18499,0
18500,0
18501,0
18502,1
18503,0
18504,0
18505,0
18506,0
18507,0
18508,0
18509,1
18510,0
18511,0
18512,0
18513,0
18514,0
18515,0
18516,1
18517,0
18518,0
18519,1
18520,1
18521,0
18522,1
18523,0
18524,0
18525,0
18526,0
18527,0
18528,0
18529,1
18530,1
18531,1
18532,0
18533,1
18534,0
18535,0
18536,1
18537,0
18538,0
18539,1
18540,0
18541,1
18542,1
18543,0
18544,0
18545,0
18546,0
18547,1
18548,0
18549,1
18550,0
18551,0
18552,0
18553,1
18554,1
18555,1
18556,0
18557,1
18558,0
18559,0
18560,0
18561,0
18562,0
18563,0
18564,1
18565,0
18566,0
18567,1
18568,1
18569,0
18570,0
18571,0
18572,0
18573,0
18574,0
18575,1
18576,1
18577,0
18578,0
18579,0
18580,0
18581,0
18582,0
18583,0
18584,0
18585,0
18586,1
18587,0
18588,0
18589,0
18590,0
18591,0
18592,0
18593,0
18594,0
18595,1
18596,0
18597,1
18598,0
18599,0
18600,1
18601,1
18602,0
18603,0
18604,1
18605,0
18606,0
18607,0
18608,0
18609,0
18610,0
18611,1
18612,0
18613,0
18614,0
18615,1
18616,1
18617,0
18618,1
18619,0
18620,0
18621,0
18622,0
18623,0
18624,1
18625,0
18626,0
18627,0
18628,0
18629,0
18630,0
18631,0
18632,0
18633,0
18634,0
18635,0
18636,0
18637,0
18638,0
18639,0
18640,0
18641,1
18642,0
18643,0
18644,0
18645,0
18646,0
18647,0
18648,0
18649,0
18650,1
18651,0
18652,0
18653,0
18654,1
18655,0
18656,1
18657,1
18658,0
18659,0
18660,0
18661,0
18662,0
18663,1
18664,1
18665,1
18666,0
18667,0
18668,0
18669,0
18670,0
18671,1
18672,0
18673,0
18674,1
18675,0
18676,0
18677,0
18678,0
18679,0
18680,1
18681,0
18682,0
18683,0
18684,0
18685,0
18686,1
18687,0
18688,0
18689,0
18690,0
18691,0
18692,0
18693,1
18694,0
18695,0
18696,0
18697,1
18698,0
18699,1
18700,0
18701,1
18702,0
18703,1
18704,1
18705,0
18706,0
18707,1
18708,0
18709,1
18710,0
18711,1
18712,0
18713,0
18714,0
18715,1
18716,1
18717,0
18718,0
18719,1
18720,0
18721,1
18722,0
18723,1
18724,0
18725,0
18726,0
18727,0
18728,0
18729,0
18730,0
18731,0
18732,0
18733,1
18734,0
18735,0
18736,1
18737,0
18738,0
18739,0
18740,0
18741,0
18742,0
18743,1
18744,0
18745,0
18746,0
18747,0
18748,1
18749,1
18750,0
18751,1
18752,0
18753,0
18754,0
18755,0
18756,0
18757,0
18758,0
18759,1
18760,0
18761,1
18762,0
18763,0
18764,0
18765,0
18766,1
18767,1
18768,0
18769,0
18770,0
18771,0
18772,0
18773,0
18774,1
18775,0
18776,0
18777,1
18778,1
18779,0
18780,1
18781,0
18782,0
18783,0
18784,0
18785,0
18786,0
18787,0
18788,0
18789,0
18790,1
18791,0
18792,0
18793,1
18794,0
18795,0
18796,1
18797,0
18798,1
18799,1
18800,0
18801,1
18802,0
18803,0
18804,0
18805,0
18806,0
18807,0
18808,0
18809,0
18810,0
18811,0
18812,1
18813,0
18814,0
18815,0
18816,0
18817,0
18818,0
18819,0
18820,1
18821,0
18822,0
18823,0
18824,1
18825,0
18826,0
18827,1
18828,0
18829,0
18830,0
18831,0
18832,0
18833,1
18834,0
18835,0
18836,1
18837,1
18838,1
18839,0
18840,0
18841,0
18842,0
18843,0
18844,0
18845,0
18846,0
18847,0
18848,0
18849,0
18850,0
18851,0
18852,0
18853,0
18854,1
18855,0
18856,0
18857,0
18858,1
18859,0
18860,1
18861,0
18862,0
18863,1
18864,0
18865,1
18866,0
18867,0
18868,0
18869,1
18870,0
18871,0
18872,0
18873,0
18874,1
18875,1
18876,0
18877,0
18878,1
18879,0
18880,0
18881,1
18882,0
18883,0
18884,0
18885,0
18886,1
18887,0
18888,0
18889,0
18890,0
18891,0
18892,1
18893,0
18894,1
18895,0
18896,0
18897,0
18898,1
18899,1
18900,1
18901,0
18902,1
18903,0
18904,0
18905,0
18906,1
18907,0
18908,0
18909,0
18910,0
18911,0
18912,0
18913,1
18914,0
18915,0
18916,0
18917,0
18918,0
18919,1
18920,1
18921,1
18922,0
18923,0
18924,0
18925,1
18926,0
18927,0
18928,1
18929,0
18930,0
18931,0
18932,0
18933,0
18934,0
18935,0
18936,1
18937,0
18938,0
18939,1
18940,0
18941,0
18942,0
18943,0
18944,0
18945,0
18946,0
18947,0
18948,0
18949,0
18950,0
18951,1
18952,0
18953,0
18954,0
18955,0
18956,1
18957,0
18958,1
18959,1
18960,0
18961,0
18962,0
18963,0
18964,0
18965,0
18966,1
18967,1
18968,1
18969,0
18970,0
18971,1
18972,1
18973,1
18974,0
18975,0
18976,0
18977,0
18978,0
18979,0
18980,0
18981,0
18982,0
18983,0
18984,0
18985,0
18986,0
18987,0
18988,1
18989,0
18990,0
18991,0
18992,0
18993,0
18994,0
18995,0
18996,1
18997,0
18998,1
18999,0
19000,0
19001,0
19002,0
19003,1
19004,0
19005,0
19006,0
19007,0
19008,0
19009,1
19010,1
19011,0
19012,1
19013,0
19014,0
19015,1
19016,1
19017,0
19018,0
19019,0
19020,0
19021,0
19022,0
19023,1
19024,1
19025,0
19026,0
19027,0
19028,0
19029,0
19030,0
19031,0
19032,0
19033,0
19034,0
19035,0
19036,1
19037,0
19038,0
19039,0
19040,0
19041,0
19042,1
19043,0
19044,0
19045,0
19046,0
19047,0
19048,0
19049,0
19050,0
19051,0
19052,0
19053,1
19054,1
19055,1
19056,1
19057,1
19058,0
19059,0
19060,1
19061,0
19062,0
19063,0
19064,0
19065,1
19066,0
19067,0
19068,0
